names,B_A,C_A,D_A,E_A,C_B,D_C,E_D
CRKL,-0.138921131,0.04586447,-0.141419833,0.077114755,0.158331424,-0.075261622,0.203748727
CRLF1,0.489349282,0.804229681,0.972267942,-0.061559485,0,0,0
CRLF2,-0.444757505,0.315695394,-0.460534021,2.522027025,0,0,0
CRLF3,-1.015706654,-0.98439619,-0.939180096,-0.701662663,0.02899928,0.02574015,0.229393561
CRLS1,2.233649784,2.100667374,2.03098058,1.404434831,-0.113705989,-0.026581472,-0.590923375
CRNKL1,-0.668970442,-0.842181729,-0.804432257,-1.039534081,-0.155657159,0.0191284,-0.226722809
CROCC,-1.604937319,-1.438575045,-1.412492537,-1.488654277,0.123967898,0.006167575,-0.070164531
CROCCP2,-1.133654675,-1.531182653,-1.742994085,-1.507567694,-0.330196718,-0.068415125,0.209399435
CROCCP3,-3.626653831,-3.90361793,-3.415562299,-2.447553548,-0.150155258,0.058263301,0.77815507
CROT,0.153032076,0.030392489,0.21104707,-0.030688844,-0.100661382,0.060718739,-0.221274291
CRPPA,0.011861807,-0.18484015,0.058865623,-0.286826767,-0.110263389,0.027219112,-0.266344359
CRTAM,0.48727575,0.162051311,-0.222239563,-0.352721388,-0.259044647,-0.115662754,-0.116797138
CRTAP,-1.695124419,-0.804260732,-0.621861246,0.195716836,0.826387272,0.054013083,0.765330954
CRTC1,-1.430589458,-2.317995744,-2.486431809,-2.51566284,-0.817730841,-0.047810589,-0.028016184
CRTC2,-1.337122445,-1.28800541,-1.388027429,-0.707077163,0.040820422,-0.033399773,0.637626698
CRTC3,-2.60721674,-2.699792934,-2.93988259,-1.812598151,-0.07359865,-0.088800684,1.073792087
CRTC3.AS1,-1.950933598,-0.364722329,-0.692228394,-0.379402557,0.664121358,0,0.126160412
CRY1,0.210752211,0.014350663,-0.053236309,-0.667638365,-0.158700002,-0.020790332,-0.574834733
CRY2,-2.614237093,-3.245790903,-3.448876892,-3.30497814,-0.551896254,-0.065392296,0.128116719
CRYBB2P1,0.645390465,0.417793263,0.306194261,0.607492965,-0.136802547,-0.01395801,0.24122652
CRYBB3,1.548364064,2.661463111,2.344698955,2.711610365,0,0,0
CRYBG1,-1.537710795,-0.660534121,-0.583407237,-0.077809682,0.778188882,0.017207309,0.447970815
CRYBG2,-2.309486344,-0.029921063,0.027338383,0.711796356,1.981170651,0.002746044,0.419838519
CRYBG3,-0.656615382,-1.073664445,-0.577967963,1.099091816,-0.223564948,0.048318412,1.478272863
CRYGS,-1.461256626,-1.392619096,-2.264491724,-2.159339957,0.03598699,-0.059144436,0.046967176
CRYL1,-2.472046632,-2.244569152,-1.915981732,-0.522659993,0.158449818,0.064880123,1.287183905
CRYZ,1.399047368,1.412007782,1.577202213,1.409209067,0.004676796,0.024133791,-0.123029177
CRYZL1,0.192234807,-0.00897743,-0.026515728,-0.008132349,-0.179637994,-0.008092234,0.016469452
CS,1.553960911,1.774753806,1.595436821,1.550851804,0.204396487,-0.10912415,-0.039224281
CSAD,-1.808016866,-1.824580497,-1.651905197,-0.940326132,-0.008617413,0.036519107,0.630565318
CSAG3,1.213222389,0.573465124,1.117897238,3.016807974,0,0,0
CSDE1,-0.637487087,-1.01179385,-1.039705441,-1.017844402,-0.351205415,-0.016272971,0.018748778
CSE1L,1.951822786,2.329801916,2.317001365,1.551103099,0.352884158,-0.007413535,-0.748196335
CSF1,3.881347396,3.525278928,3.795359148,3.899453758,-0.254306561,0.055829742,0.078707963
CSF1R,-2.299958002,-2.708660255,-4.746979711,-2.358771026,-0.062739651,0,0.51297023
CSF2,6.412355232,10.59922126,10.47835697,8.265948374,4.030584563,-0.009673554,-1.720629632
CSF2RB,0.4520121,-1.591088347,-1.199065135,-1.415167209,-1.665407633,0.016273717,-0.136407989
CSF3R,-3.279729188,-3.915906215,-4.19145311,-1.985680996,-0.097031159,0,0.637124639
CSGALNACT1,-4.398502885,-5.12899484,-4.207707903,-3.734262465,-0.520531258,0.241711743,0.388864757
CSGALNACT2,-2.730354122,-2.888045209,-2.973790332,-1.453488758,-0.114042359,-0.021831219,1.438042185
CSK,2.087518023,1.911984783,2.037368545,1.371526002,-0.150241218,0.049115487,-0.630585065
CSKMT,1.480156286,1.164950899,1.337335847,0.435654673,-0.183093519,0.018515608,-0.70103921
CSNK1A1,0.169396947,0.221683218,0.124038706,0.367591656,0.043343719,-0.040282572,0.229973502
CSNK1D,0.162605224,-0.008185886,-0.216228414,-0.023349054,-0.133600321,-0.058859487,0.170564192
CSNK1E,-1.185538909,-2.110928105,-2.437107061,-1.221258657,-0.425694865,-0.0145046,0.711158493
CSNK1G1,0.47916316,0.039361181,0.019197526,0.318544673,-0.398193555,-0.008894333,0.286459453
CSNK1G2,-1.291275089,-1.377803964,-1.428886746,-1.470551393,-0.075958016,-0.024441751,-0.039303786
CSNK1G2.AS1,-1.908213654,-2.805647688,-2.201243572,-3.902801958,-0.338345817,0,-0.790310466
CSNK1G3,-0.087742743,-0.179259087,-0.370197921,0.179771106,-0.067656488,-0.049609796,0.501822543
CSNK2A1,1.95177381,1.779727109,1.648916806,1.223221169,-0.156912494,-0.070020573,-0.411294678
CSNK2A2,0.296181323,0.656327106,0.494636587,0.744130829,0.316099549,-0.068963272,0.236789096
CSNK2A3,1.992942589,1.294265431,1.457282798,1.144031321,-0.490472906,0.01951003,-0.226143508
CSNK2B,1.777834724,1.766290342,1.700999478,1.450961197,-0.011291374,-0.033010754,-0.237999788
CSPG4P12,-0.059209731,-0.092686933,0.156486855,1.064781302,-0.018881325,0.032261585,0.775979514
CSPG5,1.040078071,1.625116788,1.598119079,0.741572074,0.253001738,-0.00162374,-0.510552955
CSPP1,-0.014569563,-0.006587582,-0.509397252,-1.438595528,0.006334241,-0.172833574,-0.868877791
CSRNP1,-2.327936668,-2.752812083,-3.125585148,-1.872843127,-0.260145345,-0.052391868,1.054306851
CSRNP2,0.009391178,-0.211559619,-0.600327988,-0.260859263,-0.164223284,-0.099073769,0.296924813
CSRP1,0.432519399,0.815996356,0.786933704,0.657046537,0.336973862,-0.011952396,-0.116839176
CSRP2,0.07716434,0.647620103,1.087035126,2.597797609,0.183127219,0,0.885440773
CST3,-5.168818416,-2.608574005,-2.747655709,-2.093075536,1.382894016,-0.004007252,0.264649003
CST6,-0.045754452,-0.688405077,-0.419410887,-1.138281912,0,0,0
CST7,-0.22973502,1.414230768,1.638897652,2.815073644,1.379348527,0.015915956,0.833893944
CSTB,0.798604238,1.432372575,1.444272732,1.171333173,0.580061618,0.004610602,-0.252938463
CSTF1,0.503796164,0.917755795,0.731950284,0.899142155,0.380473755,-0.096616178,0.159227061
CSTF2,3.280093984,3.13695207,3.196962945,2.504401933,-0.12476437,0.025292534,-0.659091893
CSTF2T,-0.377000895,-0.46646221,-0.538611487,-0.889273361,-0.069358127,-0.022201997,-0.324907056
CSTF3,1.595850273,1.515181752,1.723274566,0.827862879,-0.063293415,0.057035377,-0.824865987
CSTF3.DT,1.687287255,2.356466467,2.962452848,3.542615965,0.247347596,0,0.298063926
CTAGE15,0.119022633,0.119789133,0.326691253,0.050490753,-0.000727218,0.024422059,-0.209845595
CTAGE4,-0.005441783,0.477215346,0.391833511,0.106782177,0.323665239,-0.012742039,-0.227299028
CTAGE6,-0.27319862,0.060628253,0.255162667,0.002209654,0.174628548,0.017132058,-0.177901079
CTAGE8,-0.200675154,0.342703834,0.254348174,0.007781092,0.364131586,-0.012164701,-0.194010459
CTAGE9,0.191114083,0.506105612,0.544820958,0.412235195,0.159691195,0.003324873,-0.084244241
CTBP1,0.455064582,0.455734552,0.469974267,0.566376418,0.000330999,0.008767468,0.090750628
CTBP1.AS,-0.540624365,-1.393482399,-1.72765409,-1.708364014,-0.660597798,-0.04532689,0.005430219
CTBP2,-0.017221096,-1.086231369,-0.702157114,-1.297216156,-0.552050705,0.017520918,-0.353682728
CTBS,-2.049931726,-2.101104227,-1.814311703,-0.780893312,-0.035841852,0.08017353,0.961723075
CTC.338M12.4,-0.064059928,-0.254652203,-0.934247373,0.072140789,-0.105855572,-0.077070871,0.803430696
CTC1,-2.129815636,-2.723105856,-2.505487844,-3.165286231,-0.528101533,0.081631626,-0.620992398
CTCF,-0.141607277,0.191787432,-0.136447586,-0.166676583,0.295491684,-0.154974042,-0.028123212
CTDNEP1,0.66435307,0.56753603,0.601404634,0.398818324,-0.087351943,0.017402244,-0.192417242
CTDP1,0.982834732,1.220470561,0.890140231,1.386844798,0.17208752,-0.078179051,0.446438385
CTDSP1,-0.547755998,-0.58377521,-0.810518799,-0.55297641,-0.02680913,-0.066012121,0.228004563
CTDSP2,-0.980368667,-0.509691299,-0.444699175,-0.257412251,0.410043874,0.023235687,0.169458448
CTDSPL,-1.742638334,0.687622491,0.569528952,1.159591223,2.359693621,-0.008897699,0.421229193
CTDSPL2,-1.116690718,-0.689939753,-0.787782973,-0.199642414,0.373048813,-0.03714506,0.557155568
CTF1,-0.686682861,-0.68946064,-1.763054709,-0.695907542,0.005753502,0,0.37750633
CTH,-0.055450815,0.961521237,1.089200784,2.562683576,0.542605876,0.0065649,0.994183893
CTHRC1,1.876114723,2.066646289,3.165929835,4.556171426,0.027128838,0,0.532633026
CTIF,0.234826822,0.542732232,0.703913256,1.343932449,0.195245002,0.02459092,0.548548855
CTLA4,1.826697241,1.44464695,1.819288412,2.948929601,-0.158178351,0.017159489,0.645654988
CTNNA1,3.97408416,5.447807473,5.637073677,5.808668554,1.067280579,0.014303553,0.103068863
CTNNAL1,1.571646486,3.560953343,3.550944326,4.007356012,1.910934555,-0.002156255,0.385003787
CTNNB1,-0.566190236,-0.566818981,-0.791542359,-0.914127458,0.000129712,-0.082315591,-0.112771098
CTNNBIP1,-0.898460597,-0.184270501,-0.144701407,0.917213708,0.637798765,0.011971258,1.010068175
CTNNBL1,0.852589242,0.533885793,0.463629568,0.109471536,-0.278057272,-0.028540056,-0.33478718
CTNND1,0.474645548,0.661135911,0.56324152,1.911233582,0.053548177,0,0.76799206
CTNS,1.376112936,1.225509628,1.423468538,-0.012938779,-0.1077837,0.041311734,-1.338682804
CTPS1,3.523559943,3.708650462,3.598610695,2.49159824,0.148146133,-0.037174549,-1.045434698
CTPS2,-0.989971921,-0.138774879,-0.049159044,0.395848217,0.721094893,0.01717831,0.388170303
CTR9,1.294669504,1.013351908,0.884548637,0.452679316,-0.257548361,-0.068469658,-0.417874724
CTRL,-1.540789101,-2.071334547,-2.457724904,-4.016503062,-0.393325232,-0.076242551,-1.39693693
CTSA,0.819279655,0.496891989,0.49784471,-0.198480714,-0.273863524,0.000322639,-0.661207734
CTSB,0.89503359,0.781596585,0.498554223,1.075714567,-0.074753974,-0.047587558,0.495225063
CTSC,0.530754376,1.333011306,1.26578591,0.909102401,0.772707383,-0.032515617,-0.341576758
CTSD,-0.052532064,-0.432950361,-0.598863371,-0.485567364,-0.314186332,-0.052572251,0.098129928
CTSF,-3.79894104,-3.857920784,-3.811839044,-3.007785072,-0.033141288,0.006260817,0.664813137
CTSG,-3.216148387,-3.703208115,-3.142674856,-1.666727347,-0.035643909,0,0.295572422
CTSH,-1.368020304,-1.362471873,-0.709724301,0.699041647,0.007493222,0.054106143,1.134068711
CTSK,-3.468116488,-3.14843499,-3.404780206,-2.91733391,0.177263825,-0.026393194,0.355530761
CTSL,1.568504288,0.570322396,0.333922712,-1.257058429,-0.694276492,-0.019845953,-1.303745132
CTSO,-0.5566926,-1.410591735,-1.66586309,-1.627634096,-0.597606975,-0.027522605,0.015583566
CTSS,-1.193096134,-1.523412176,-1.520393794,-0.740090636,-0.25584995,0.000847931,0.714371775
CTSV,-0.296903333,1.853994705,2.505909485,3.906095764,1.232027836,0,0.724600341
CTSW,-3.851680435,-1.909186883,-1.548298372,-0.874970361,1.820722445,0.057370973,0.556841938
CTSZ,0.355771647,0.797981583,0.969165376,1.150572874,0.380226624,0.062469287,0.168451762
CTTN,3.346832281,2.367193276,2.265152852,0.833326687,-0.374781004,-0.003627888,-0.772057537
CTTNBP2NL,2.230297871,3.738787471,3.902469242,5.234717283,0.836863636,0.008047846,0.727079734
CTU1,1.579682609,1.68569422,1.642516245,1.416401305,0.078031999,-0.011572806,-0.194328058
CTU2,2.018590669,1.77909442,1.663493691,0.469615933,-0.194679947,-0.035999146,-1.132165632
CTXN1,3.50562629,3.589884889,2.903460748,2.241619236,-0.000159897,0,-0.319746474
CUBN,-4.418071388,-6.728701041,-6.64051181,-5.678654145,-2.037654997,0.004899721,0.637126709
CUEDC1,-0.233049153,-0.710316919,-0.651398632,-0.039738377,-0.140949177,0,0.260259519
CUEDC2,0.906532869,1.123887747,1.255912589,1.562707619,0.183370629,0.050941985,0.290685651
CUL1,0.325211398,0.253822368,0.110685723,-0.12685541,-0.062904355,-0.063035925,-0.224999973
CUL2,0.796850043,0.832038953,0.73608677,0.213400272,0.032433312,-0.058507524,-0.511458486
CUL3,0.577473069,0.308316823,0.136455082,-0.561911477,-0.232183479,-0.069574988,-0.66917081
CUL4A,0.916078133,1.020657991,1.007451696,0.428188703,0.09134791,-0.00609029,-0.556902141
CUL4B,-1.023453462,-1.028001844,-0.881324436,-0.036369096,-0.003968103,0.091600606,0.831243968
CUL5,-0.050196584,-0.158378481,-0.27697064,-0.680863581,-0.093147142,-0.051482677,-0.387413784
CUL7,0.802649913,0.377038458,0.471581616,0.795946666,-0.369601534,0.034606221,0.306005924
CUL9,-1.502985067,-1.553350787,-1.421966067,-0.80424079,-0.039357857,0.044643982,0.57767622
CUTA,-1.504552598,-0.934884729,-0.939094467,-0.625197867,0.535109636,-0.002069118,0.301402732
CUTALP,0.062155005,-0.547105945,-0.191809718,-0.116263733,-0.270407196,0.018559338,0.040723709
CUTC,-0.194856798,0.017910227,0.147744572,-0.339656965,0.17193897,0.040379327,-0.453916798
CUX1,-1.634957642,-2.09634712,-1.956865582,-1.981757472,-0.407983787,0.056145701,-0.024635345
CUX2,-3.236838002,-3.030356396,-1.826608349,-0.044724585,0.068498358,0.044864576,1.262623474
CWC15,-0.411949882,-0.876531865,-0.954771826,-1.325587696,-0.433240405,-0.04118526,-0.360572086
CWC22,0.966993341,0.774541954,0.516113592,0.57216791,-0.157481937,-0.089028906,0.051999674
CWC25,-0.265848608,-0.774774786,-1.03657508,-1.370149089,-0.407207891,-0.066834156,-0.300476849
CWC27,0.417739036,0.224474538,0.338398985,0.513228038,-0.170103584,0.050930627,0.164636339
CWF19L1,-0.227064819,-0.180328179,-0.34540748,-0.602228057,0.044494083,-0.108186607,-0.25219772
CWF19L2,-0.125859194,-0.51344505,-0.422245115,0.149413153,-0.288970067,0.020073381,0.511352254
CX3CR1,-0.542135615,-1.493951959,-1.627782696,-1.610197956,-0.262368579,0,-0.022436044
CXADR,-1.314761985,-1.135213275,-0.914068441,-1.290964475,0.090528171,0.018067971,-0.273271305
CXCL10,8.314031775,5.221802458,6.027367076,2.873322524,-2.172199288,0.013719482,-1.213824755
CXCL11,6.427009163,2.57565911,3.030176015,1.316852073,-3.019584742,0.008437064,-0.555209168
CXCL13,2.174169475,1.146043343,2.069549074,0.486087303,-0.183966109,0.006159904,-0.263930471
CXCL16,-3.804553649,-3.183191472,-2.971870723,-1.725695066,0.354154138,0.020740214,0.983931207
CXCL5,-1.462622797,-1.700647112,-1.940238524,-1.882348602,0.002043442,-0.000788229,0
CXCL8,0.156098607,-1.544742472,-1.601335968,-1.971248736,-0.946527393,-0.001479896,-0.178134945
CXCL9,7.523750516,6.592106257,6.111530579,3.756154726,-0.379298784,-0.012176444,-0.996963975
CXCR2,-0.655804887,-1.748471252,1.035028718,3.062829135,-0.237823189,0,0.871134664
CXCR3,3.866130528,4.373330953,3.320860896,2.877561879,0.295210668,-0.234780817,-0.327408214
CXCR4,-6.516915499,-6.475149278,-5.890337947,-3.118506986,0.0315978,0.075747042,2.562201476
CXCR5,0.030921424,1.295351597,0.212648504,0.589520437,0.488186213,-0.03046552,0.177891743
CXCR6,0.27261502,-0.261426442,-0.606347568,0.979915927,-0.263699771,-0.0218832,1.256344765
CXorf38,-0.48493939,-0.459603946,-0.526455043,0.121316098,0.021476923,-0.022623474,0.61139476
CXorf65,-1.734244553,-2.935748148,-3.233237379,-2.616597795,-1.100401562,-0.051450621,0.519929658
CXXC1,0.437771827,0.12220177,0.047073183,-0.192988349,-0.27590702,-0.030658071,-0.22608264
CXXC5,-1.215869087,-1.563671359,-1.429362317,-1.289512757,-0.156110038,0.009047257,0.073315167
CYB561,0.500054847,-0.691255713,-1.317771669,-2.724602811,-1.0288092,-0.082354094,-1.162502236
CYB561A3,-0.073127672,0.521543026,0.730614403,-0.111648635,0.560026937,0.107356438,-0.819936378
CYB561D1,-0.19386923,-0.776613058,-0.941464277,-1.600419472,-0.473960468,-0.039562995,-0.598903192
CYB561D2,0.463079678,0.076280986,0.11318798,-0.621779454,-0.313413177,0.010322178,-0.682957193
CYB5A,2.357890132,2.454262875,2.739651651,2.671498432,0.076739714,0.110840339,-0.058486082
CYB5B,2.37764346,2.949609836,2.972651525,2.858463602,0.505580888,0.008365388,-0.10107805
CYB5D1,1.179998217,1.125681654,0.800956602,-0.047214369,-0.038176072,-0.061039935,-0.744914098
CYB5D2,0.549313516,1.092200059,0.954972859,0.917261322,0.464591205,-0.043553722,-0.029809438
CYB5R1,0.443678093,-0.510149054,-0.408193448,-0.734264065,-0.921243908,0.039450046,-0.308816591
CYB5R2,0.289487362,4.456118007,3.639750055,5.148256666,4.18205292,-0.077959881,1.0934701
CYB5R3,1.263245642,1.450073719,1.330826469,1.167880902,0.164823767,-0.056697085,-0.150423117
CYB5R4,0.340474373,0.151457375,-0.005111077,0.096747266,-0.166547221,-0.070214372,0.093735957
CYB5RL,0.314065798,1.227353481,1.61712828,1.286058518,0.821308062,0.102745275,-0.286907684
CYBA,-1.310217076,-0.450203008,-0.552150799,-0.579406432,0.796289403,-0.030392385,-0.026562974
CYBB,0.066810522,-1.856973615,-2.936922717,-4.30224972,-0.698753837,0,-0.194986004
CYBC1,1.123065221,1.371259598,1.525945972,1.449547653,0.166163408,0.028044836,-0.05521196
CYBRD1,-1.42773258,0.450021413,1.724305688,2.187414487,1.48036236,0.196871639,0.346201882
CYC1,1.835481987,2.09960473,2.059969421,1.793065837,0.235385074,-0.019142424,-0.253051116
CYCS,1.210500403,1.310182887,1.276476278,0.130749619,0.0715781,-0.008153906,-1.062743965
CYFIP1,1.376500078,3.527057827,3.825904621,4.110319097,2.043339895,0.045924018,0.212151348
CYFIP2,-1.062016023,-0.606306937,-0.322986287,-0.525164942,0.398284628,0.110537709,-0.187793621
CYGB,-1.178925058,-1.529136491,-1.307381559,-0.351981076,-0.092910849,0,0.429482119
CYHR1,-0.244428254,-1.033286516,-0.895661656,-0.969175866,-0.73131084,0.0471368,-0.067953309
CYLD,-2.056346563,-2.459462164,-2.351136438,-2.230298056,-0.325717526,0.032301554,0.102335644
CYP1A1,7.257094921,4.820872054,5.8058961,7.73443423,-2.224004568,0.075932207,1.550578615
CYP1A2,4.661020189,2.159716079,2.156980992,3.934657535,-0.851142777,0,0.486844529
CYP1B1,8.385216742,10.00918058,8.993180957,9.326226811,1.319847559,-0.238301152,0.298152761
CYP20A1,-0.194874964,-0.745105239,-0.742674721,-1.308666835,-0.478380279,0.000827247,-0.532400468
CYP21A2,-2.063391062,-1.823421402,-3.138161158,-1.487339547,0,0,0
CYP24A1,-1.019736509,-0.832161455,-1.139307879,-1.066761611,0,0,0
CYP27B1,3.01095849,2.741705969,2.649685125,1.841736789,-0.214940895,-0.025428275,-0.733536569
CYP2B7P,-3.001873802,-2.198194145,-1.966392057,0.27857229,0.345110089,0.011972809,1.969612223
CYP2D6,-1.716745793,-2.533362185,-2.71914964,-2.627149185,-0.639307703,-0.02814928,0.067971201
CYP2E1,-1.058611564,-1.233898826,-3.485703173,-1.858783141,-0.044226778,0,0.481848905
CYP2F1,-4.880075188,-4.304749697,-4.276093233,-3.970320295,0.069854876,0,0.049770416
CYP2J2,-0.493724867,0.446447631,1.275177241,0.855964212,0.681771245,0.126132451,-0.312270546
CYP2R1,-1.018586751,-1.760299725,-1.61154658,-0.576852529,-0.643296021,0.037187327,0.95723338
CYP2S1,-4.189405238,-1.163872058,-1.035780362,1.724898653,1.317302566,0.002600599,1.845242917
CYP2U1,-1.170445753,-1.010295346,-0.848068111,-0.788988374,0.103037117,0.025165203,0.040663324
CYP2W1,-0.782275569,-2.017311229,-1.340194854,-0.347363179,0,0,0
CYP3A4,-1.700535533,-1.922018526,-2.978414983,-1.861340508,-0.035107901,0,0.282804056
CYP3A5,-0.385831444,-0.24268007,-0.334387236,0.997894737,0.063293531,-0.005237064,0.990109642
CYP46A1,-1.55914159,-1.014476092,-1.071798378,-1.102849439,0,0,0
CYP4F22,0.358245516,2.360191178,2.464905335,2.367806441,1.774675007,0.007839809,-0.046490846
CYP4F29P,-2.011683507,-3.691579381,-4.700365014,-3.238921139,-0.583924996,0,0.416872277
CYP4F3,0.915786068,1.225145303,0.563338041,4.382952272,0.063868358,0,2.112655411
CYP4F35P,-1.958786852,-4.234477108,-4.859615799,-2.583423412,-1.663280403,-0.015877776,1.312141471
CYP4V2,-2.329078367,-2.766752736,-2.344263375,-2.953706016,-0.267642624,0.05891717,-0.486560588
CYP51A1,0.474869585,1.172097464,1.020438829,0.808037726,0.621893475,-0.047389679,-0.18806059
CYP51A1.AS1,-1.553885464,-0.861363845,-1.479674985,-1.62174788,0.217666362,0,-0.079601824
